Window,Available Observations,Missingness,Feature Variance,Sequence Length
6h,61,0.7009803921568627,10.928281250000001,60
12h,108,0.7352941176470589,132.26781888111887,60
24h,223,0.7267156862745098,77.25820823985195,60
48h,417,0.7444852941176471,66.11719190410929,60
6h,16,0.9215686274509803,16.258333333333333,81
12h,48,0.8823529411764706,24.473411678004535,81
24h,128,0.8431372549019608,29.980846992481208,81
48h,282,0.8272058823529411,64.55375843659854,81
6h,52,0.7450980392156863,33.08611111111111,123
12h,96,0.7647058823529411,23.419489772727275,123
24h,175,0.7855392156862745,14.039782723679485,123
48h,343,0.789828431372549,24.00966230496243,123
6h,40,0.803921568627451,113.84469166666668,96
12h,96,0.7647058823529411,94.79839259259259,96
24h,184,0.7745098039215687,72.18312364600979,96
48h,366,0.7757352941176471,65.09057381443525,96
6h,47,0.7696078431372549,11.039306250000001,102
12h,99,0.7573529411764706,9.458063852813853,102
24h,193,0.7634803921568627,34.06256240165631,102
48h,401,0.7542892156862745,25.149919608994665,102
6h,45,0.7794117647058824,7.368048333333334,34
12h,90,0.7794117647058824,9.750067583732058,34
24h,182,0.7769607843137255,29.644538222957163,34
6h,40,0.803921568627451,147.1215666666667,214
12h,96,0.7647058823529411,101.69824545454546,214
24h,190,0.7671568627450981,31.163051793242992,214
48h,365,0.7763480392156863,51.84677521626215,214
6h,55,0.7303921568627451,152.83698431372548,97
12h,87,0.7867647058823529,159.53405092592592,97
24h,184,0.7745098039215687,122.34026388304093,97
48h,366,0.7757352941176471,95.94746032179104,97
6h,47,0.7696078431372549,20.81126111111111,73
12h,106,0.7401960784313726,13.442089526847422,73
24h,202,0.7524509803921569,97.07330336344815,73
48h,354,0.7830882352941176,53.93042095498085,73
6h,50,0.7549019607843137,2.0160142857142858,189
12h,74,0.8186274509803921,4.722919696969697,189
24h,134,0.8357843137254902,11.888935820816863,189
48h,274,0.8321078431372549,47.66579016019018,189
6h,46,0.7745098039215687,17.621237777777775,69
12h,77,0.8112745098039216,21.91739292929293,69
24h,140,0.8284313725490197,56.69234922101449,69
48h,284,0.8259803921568627,335.98539692830536,69
6h,47,0.7696078431372549,19.954166666666666,37
12h,87,0.7867647058823529,18.862766287878788,37
24h,202,0.7524509803921569,9.43103766617631,37
6h,57,0.7205882352941176,5.070512820512821,59
12h,117,0.7132352941176471,30.84726262626263,59
24h,223,0.7267156862745098,31.920651777871885,59
48h,436,0.7328431372549019,224.37474997102723,59
6h,24,0.8823529411764706,11.848958333333334,74
12h,50,0.8774509803921569,10.945578114478115,74
24h,119,0.8541666666666666,7.7895264095303185,74
48h,292,0.821078431372549,28.950064663498374,74
6h,37,0.8186274509803921,115.34001722222222,17
6h,32,0.8431372549019608,16.6,114
12h,73,0.821078431372549,101.21483722943721,114
24h,153,0.8125,26.27173436758893,114
48h,293,0.8204656862745098,35.15726642287746,114
6h,33,0.8382352941176471,17.751693333333332,50
12h,58,0.8578431372549019,25.730685894660894,50
24h,122,0.8504901960784313,74.95111208935329,50
6h,50,0.7549019607843137,15.333333333333334,59
12h,101,0.7524509803921569,6.669020286195287,59
24h,205,0.7487745098039216,63.55345389784129,59
48h,435,0.7334558823529411,80.09722634653484,59
6h,38,0.8137254901960784,65.29567999999999,50
12h,101,0.7524509803921569,26.66702664141414,50
24h,190,0.7671568627450981,50.00294788566827,50
6h,51,0.75,10.791314285714288,29
12h,91,0.7769607843137255,10.960292518939392,29
6h,28,0.8627450980392157,74.13333333333333,114
12h,51,0.875,50.19341121933622,114
24h,113,0.8615196078431373,364.63422745587746,114
48h,254,0.8443627450980392,611.23822159981,114
6h,42,0.7941176470588235,17.85539761904762,19
6h,29,0.8578431372549019,41.669444444444444,50
12h,58,0.8578431372549019,57.04153556998557,50
24h,125,0.8468137254901961,33.586391679841896,50
6h,51,0.75,61.545416666666675,66
12h,97,0.7622549019607843,53.20607061688311,66
24h,201,0.7536764705882353,46.727952508281575,66
48h,392,0.7598039215686274,68.93454518721359,66
6h,48,0.7647058823529411,53.11428571428571,140
12h,91,0.7769607843137255,40.17587462121213,140
24h,190,0.7671568627450981,26.973187210144925,140
48h,371,0.772671568627451,119.64973131478452,140
6h,57,0.7205882352941176,16.62645238095238,18
6h,38,0.8137254901960784,13.8375,78
12h,95,0.7671568627450981,40.043801406926406,78
24h,190,0.7671568627450981,154.44943918552417,78
48h,383,0.7653186274509803,188.02747403789326,78
6h,73,0.6421568627450981,7.511196825396826,61
12h,120,0.7058823529411765,12.741433608815429,61
24h,182,0.7769607843137255,34.901570678871096,61
48h,353,0.7837009803921569,37.814370851518355,61
6h,51,0.75,90.1125,93
12h,99,0.7573529411764706,32.329411229946516,93
24h,175,0.7855392156862745,29.45721013252732,93
48h,357,0.78125,38.56660628011879,93
6h,44,0.7843137254901961,115.63928571428572,90
12h,100,0.7549019607843137,93.52596707988982,90
24h,196,0.7598039215686274,63.634567084886136,90
48h,403,0.7530637254901961,105.75677306289592,90
6h,48,0.7647058823529411,73.76628000000001,16
6h,55,0.7303921568627451,19.791666666666668,78
12h,93,0.7720588235294118,133.74632121212122,78
24h,174,0.7867647058823529,548.9062683920672,78
48h,386,0.7634803921568627,248.5788071963424,78
6h,35,0.8284313725490197,19.2438,15
6h,41,0.7990196078431373,7.027777777777779,20
6h,48,0.7647058823529411,5.766846,64
12h,82,0.7990196078431373,6.196545738636365,64
24h,164,0.7990196078431373,93.88036282427535,64
48h,308,0.8112745098039216,163.38305544948463,64
6h,39,0.8088235294117647,31.507616666666667,29
12h,71,0.8259803921568627,39.428057900432904,29
6h,46,0.7745098039215687,122.67747142857145,79
12h,103,0.7475490196078431,58.2981032051282,79
24h,184,0.7745098039215687,50.23596942052513,79
48h,402,0.7536764705882353,30.945328961697673,79
6h,27,0.8676470588235294,30.718594444444438,15
6h,41,0.7990196078431373,14.630666666666666,39
12h,100,0.7549019607843137,23.20584458754209,39
24h,223,0.7267156862745098,215.98675892462435,39
6h,38,0.8137254901960784,113.76327380952382,40
12h,75,0.8161764705882353,67.48431818181818,40
24h,177,0.7830882352941176,52.762219544042914,40
6h,48,0.7647058823529411,50.086535999999995,18
6h,59,0.7107843137254902,50.052771666666665,38
12h,102,0.75,27.703578321678325,38
24h,208,0.7450980392156863,30.103014979710142,38
6h,24,0.8823529411764706,146.83333333333331,39
12h,48,0.8823529411764706,88.08222909090911,39
24h,98,0.8799019607843137,51.912541534286966,39
6h,39,0.8088235294117647,113.5356,115
12h,106,0.7401960784313726,63.554174895104886,115
24h,202,0.7524509803921569,105.68169030081029,115
48h,430,0.7365196078431373,109.11328768474999,115
6h,51,0.75,32.390476190476186,55
12h,99,0.7573529411764706,381.55540562770557,55
24h,172,0.7892156862745098,377.6166914836923,55
6h,35,0.8284313725490197,79.15800714285714,76
12h,66,0.8382352941176471,414.62495176767675,76
24h,149,0.8174019607843137,1215.2575821096839,76
48h,295,0.8192401960784313,359.1038222778884,76
6h,62,0.696078431372549,22.526875,60
12h,111,0.7279411764705882,13.992231585081585,60
24h,233,0.7144607843137255,88.5358671850613,60
48h,488,0.7009803921568627,172.7879251378563,60
6h,38,0.8137254901960784,9.261111111111111,138
12h,79,0.8063725490196079,16.20432168560606,138
24h,205,0.7487745098039216,13.6759146012028,138
48h,418,0.7438725490196079,16.567482370135238,138
6h,48,0.7647058823529411,53.903259047619045,25
12h,94,0.7696078431372549,16.085573143939392,25
6h,50,0.7549019607843137,35.28047619047619,26
12h,93,0.7720588235294118,27.81948446969697,26
6h,35,0.8284313725490197,6.176066666666666,62
12h,75,0.8161764705882353,5.859454545454545,62
24h,165,0.7977941176470589,138.2843714591568,62
48h,346,0.7879901960784313,183.80844420729412,62
6h,94,0.5392156862745098,75.671756,67
12h,161,0.6053921568627451,130.90651158978952,67
24h,237,0.7095588235294118,105.36968244074933,67
48h,375,0.7702205882352942,135.12368484990495,67
6h,33,0.8382352941176471,33.23031904761905,158
12h,76,0.8137254901960784,60.008092714646466,158
24h,172,0.7892156862745098,32.12155043801863,158
48h,343,0.789828431372549,133.97581200806243,158
6h,50,0.7549019607843137,10.303844444444445,42
12h,98,0.7598039215686274,9.801857373737374,42
24h,208,0.7450980392156863,37.65650940473053,42
6h,55,0.7303921568627451,10.806690277777776,22
12h,87,0.7867647058823529,9.930474603174604,22
6h,39,0.8088235294117647,116.32978095238094,16
6h,42,0.7941176470588235,22.402263888888893,42
12h,84,0.7941176470588235,32.12002148989899,42
24h,160,0.803921568627451,18.997130604046347,42
6h,52,0.7450980392156863,16.047116666666668,35
12h,87,0.7867647058823529,186.73409183838382,35
24h,174,0.7867647058823529,128.52323260275193,35
6h,47,0.7696078431372549,24.510720740740744,62
12h,119,0.7083333333333334,11.434327292929293,62
24h,200,0.7549019607843137,11.309574913949275,62
48h,434,0.7340686274509803,58.59624290700646,62
6h,61,0.7009803921568627,26.94035333333333,128
12h,111,0.7279411764705882,13.023022610722611,128
24h,215,0.7365196078431373,230.30145047918037,128
48h,430,0.7365196078431373,117.42526580342661,128
6h,59,0.7107843137254902,5.0125,144
12h,110,0.7303921568627451,4.317360526315788,144
24h,216,0.7352941176470589,14.365821026086955,144
48h,437,0.7322303921568627,173.6264881423939,144
6h,0,1.0,,110
12h,0,1.0,,110
24h,43,0.9473039215686274,29.86415238095238,110
48h,182,0.8884803921568627,37.80685260923365,110
6h,34,0.8333333333333334,27.95416666666667,197
12h,67,0.8357843137254902,18.882379166666666,197
24h,156,0.8088235294117647,23.238639296066257,197
48h,322,0.8026960784313726,69.67089345787588,197
6h,58,0.7156862745098039,6.620000000000001,17
6h,57,0.7205882352941176,81.69761904761903,76
12h,97,0.7622549019607843,47.090735606060605,76
24h,195,0.7610294117647058,25.852046094616977,76
48h,392,0.7598039215686274,65.1939621786588,76
6h,79,0.6127450980392157,7.1619343749999995,20
6h,39,0.8088235294117647,126.66499999999999,132
12h,83,0.7965686274509803,109.15334924242424,132
24h,172,0.7892156862745098,83.19534427536232,132
48h,339,0.7922794117647058,47.51995214955595,132
6h,62,0.696078431372549,56.30134696969697,40
12h,96,0.7647058823529411,44.10371326340327,40
24h,160,0.803921568627451,55.69818752182915,40
6h,26,0.8725490196078431,23.967840000000002,132
12h,51,0.875,16.075408484848488,132
24h,123,0.8492647058823529,7.03549182831661,132
48h,246,0.8492647058823529,121.49942956694606,132
6h,41,0.7990196078431373,87.17534722222221,67
12h,81,0.8014705882352942,82.87489308712122,67
24h,187,0.7708333333333334,44.91307478864735,67
48h,372,0.7720588235294118,61.56702147209493,67
6h,60,0.7058823529411765,22.472074444444445,23
12h,104,0.7450980392156863,44.447036161616175,23
6h,62,0.696078431372549,62.491362499999994,35
12h,102,0.75,50.27315852272727,35
24h,187,0.7708333333333334,30.303689644268776,35
6h,39,0.8088235294117647,108.96955833333334,129
12h,82,0.7990196078431373,92.56988579545455,129
24h,174,0.7867647058823529,79.45486500197629,129
48h,352,0.7843137254901961,62.55075223023753,129
6h,68,0.6666666666666666,42.608197435897424,96
12h,111,0.7279411764705882,40.48682618274582,96
24h,117,0.8566176470588235,46.48432826399791,96
48h,220,0.8651960784313726,122.30786875163528,96
6h,37,0.8186274509803921,66.35833333333333,55
12h,74,0.8186274509803921,44.470917099567096,55
24h,180,0.7794117647058824,20.28688609458429,55
6h,36,0.8235294117647058,36.08974761904762,100
12h,81,0.8014705882352942,23.794211255411255,100
24h,120,0.8529411764705882,20.216549849624062,100
48h,259,0.8412990196078431,34.13905361771562,100
6h,43,0.7892156862745098,13.809702380952382,105
12h,81,0.8014705882352942,11.760055086580087,105
24h,169,0.7928921568627451,32.493283758270714,105
48h,353,0.7837009803921569,39.69133277156812,105
6h,52,0.7450980392156863,32.770265151515154,16
6h,39,0.8088235294117647,35.98667333333333,61
12h,82,0.7990196078431373,186.92200286195285,61
24h,180,0.7794117647058824,149.58302679434092,61
48h,362,0.7781862745098039,104.81883596428764,61
6h,69,0.6617647058823529,36.372758627450985,17
6h,41,0.7990196078431373,267.9111111111111,50
12h,95,0.7671568627450981,105.65612636363635,50
24h,176,0.7843137254901961,88.67600710144929,50
6h,37,0.8186274509803921,198.5969894444445,24
12h,70,0.8284313725490197,164.50021645021647,24
6h,41,0.7990196078431373,55.4184,28
12h,80,0.803921568627451,99.93771477272728,28
6h,49,0.7598039215686274,20.48269722222222,240
12h,80,0.803921568627451,19.829168888888887,240
24h,105,0.8713235294117647,16.186177350940376,240
48h,255,0.84375,33.22184967578527,240
6h,44,0.7843137254901961,14.962399999999999,153
12h,87,0.7867647058823529,12.471063085399448,153
24h,194,0.7622549019607843,13.093662367149758,153
48h,375,0.7702205882352942,50.00809045679837,153
6h,33,0.8382352941176471,39.675466666666665,20
6h,45,0.7794117647058824,31.52064166666667,86
12h,83,0.7965686274509803,68.79995545454544,86
24h,178,0.7818627450980392,55.92767547073217,86
48h,365,0.7763480392156863,84.83940526451174,86
6h,46,0.7745098039215687,73.25602916666668,38
12h,68,0.8333333333333334,49.27714618055556,38
24h,145,0.8223039215686274,20.36426913607548,38
6h,38,0.8137254901960784,100.04027777777777,130
12h,77,0.8112745098039216,46.44823219696969,130
24h,176,0.7843137254901961,58.23855616353755,130
48h,372,0.7720588235294118,35.18794154445851,130
6h,16,0.9215686274509803,24.615166666666667,30
12h,44,0.8921568627450981,45.91113333333333,30
6h,74,0.6372549019607843,72.33508571428571,21
6h,65,0.6813725490196079,31.39516541666667,117
12h,131,0.678921568627451,143.40854268547545,117
24h,257,0.6850490196078431,410.7898075000649,117
48h,491,0.6991421568627451,15620.001154897389,117
6h,53,0.7401960784313726,49.31426388888889,90
12h,92,0.7745098039215687,60.85768080808081,90
24h,204,0.75,54.790075920031065,90
48h,401,0.7542892156862745,169.99404399819448,90
6h,28,0.8627450980392157,99.31333333333335,27
12h,63,0.8455882352941176,59.841665927128425,27
6h,33,0.8382352941176471,8.676255555555556,94
12h,70,0.8284313725490197,81.08050735930736,94
24h,146,0.821078431372549,71.1091240589121,94
48h,323,0.8020833333333334,76.59382208844426,94
6h,51,0.75,11.45097142857143,91
12h,89,0.7818627450980392,10.102826948051947,91
24h,189,0.7683823529411765,16.573379280138344,91
48h,384,0.7647058823529411,44.533593645702034,91
6h,32,0.8431372549019608,19.64662722222222,48
12h,61,0.8504901960784313,80.03013828282828,48
24h,131,0.8394607843137255,98.34174363824582,48
6h,39,0.8088235294117647,10.830005555555555,29
12h,79,0.8063725490196079,12.16532436026936,29
6h,39,0.8088235294117647,16.67361111111111,65
12h,87,0.7867647058823529,232.75751271043768,65
24h,179,0.7806372549019608,80.66396908567776,65
48h,409,0.7493872549019608,231.00913980707904,65
6h,33,0.8382352941176471,32.64610238095238,29
12h,69,0.8308823529411765,45.5408454978355,29
6h,8,0.9607843137254902,1.6666666666665956e-05,33
12h,13,0.9681372549019608,1.6666666666665956e-05,33
6h,50,0.7549019607843137,24.7726,49
12h,102,0.75,46.86349354256855,49
24h,205,0.7487745098039216,53.31190881520725,49
6h,38,0.8137254901960784,13.644033333333335,17
6h,65,0.6813725490196079,9.697916666666668,67
12h,109,0.7328431372549019,27.435238755980865,67
24h,201,0.7536764705882353,24.595787258406368,67
48h,375,0.7702205882352942,24.062225595484914,67
6h,53,0.7401960784313726,11.78202222222222,22
12h,93,0.7720588235294118,39.80292197802198,22
6h,39,0.8088235294117647,24.883513333333333,104
12h,66,0.8382352941176471,16.53062479338843,104
24h,149,0.8174019607843137,19.79390527296502,104
48h,301,0.8155637254901961,31.562719299206293,104
6h,24,0.8823529411764706,28.116666666666667,70
12h,64,0.8431372549019608,23.59355212121212,70
24h,99,0.8786764705882353,61.67476412865498,70
48h,145,0.9111519607843137,38.948411807780325,70
6h,44,0.7843137254901961,23.0863625,79
12h,100,0.7549019607843137,22.673217739898988,79
24h,213,0.7389705882352942,75.52850744121876,79
48h,462,0.7169117647058824,61.2284596561988,79
6h,27,0.8676470588235294,14.7,19
6h,34,0.8333333333333334,19.693590952380955,17
6h,47,0.7696078431372549,30.337190476190475,129
12h,95,0.7671568627450981,27.04340235690236,129
24h,203,0.7512254901960784,21.54425843214756,129
48h,404,0.7524509803921569,2810.055972049996,129
6h,27,0.8676470588235294,19.059893333333335,106
12h,66,0.8382352941176471,103.17137727272727,106
24h,172,0.7892156862745098,45.02280984149538,106
48h,366,0.7757352941176471,347.6105267818034,106
6h,95,0.5343137254901961,308.0645319230769,87
12h,153,0.625,805.7342661054995,87
24h,231,0.7169117647058824,482.8095427159947,87
48h,480,0.7058823529411765,682.508084944233,87
6h,69,0.6617647058823529,13.471052631578948,60
12h,120,0.7058823529411765,24.032961760461767,60
24h,209,0.7438725490196079,44.71926411018093,60
48h,431,0.7359068627450981,124.11555651275545,60
6h,45,0.7794117647058824,82.08333333333333,59
12h,90,0.7794117647058824,66.6594070247934,59
24h,202,0.7524509803921569,59.92476519132762,59
48h,436,0.7328431372549019,122.6498944820573,59
6h,21,0.8970588235294118,7.733333333333334,178
12h,47,0.8848039215686274,29.857540404040407,178
24h,115,0.8590686274509803,22.3274151788067,178
48h,302,0.8149509803921569,133.36417385813732,178
6h,40,0.803921568627451,23.378672916666666,86
12h,79,0.8063725490196079,31.238280681818182,86
24h,183,0.7757352941176471,19.0861910701215,86
48h,386,0.7634803921568627,125.45281227208253,86
6h,31,0.8480392156862745,84.53872380952382,21
6h,46,0.7745098039215687,35.82758,109
12h,87,0.7867647058823529,25.655315702479342,109
24h,193,0.7634803921568627,16.959125681504485,109
48h,378,0.7683823529411765,116.74769198184794,109
6h,44,0.7843137254901961,38.85574074074074,18
